"State","Date","Lead"
6,"2013-07-02",0.101
6,"2013-07-04",0.054
6,"2013-07-07",0.391
6,"2013-07-10",0.054
6,"2013-07-13",0.037
6,"2013-07-15",0.1
6,"2013-07-17",0.132
6,"2013-07-20",0.03
6,"2013-07-26",0.077
6,"2013-07-28",0.107
6,"2013-07-31",0.075
6,"2013-08-06",0.101
6,"2013-08-08",0.14
6,"2013-08-10",0.058
6,"2013-08-13",0.078
6,"2013-08-16",0.083
6,"2013-08-19",0.055
6,"2013-08-21",0.141
6,"2013-08-24",0.076
6,"2013-08-27",0.099
6,"2013-08-30",0.091
6,"2013-09-02",0.065
6,"2013-09-04",0.119
6,"2013-09-06",0.107
6,"2013-09-09",0.155
6,"2013-09-12",0.096
6,"2013-09-20",0.078
6,"2013-09-25",0.056
6,"2013-09-27",0.102
6,"2013-10-03",0.084
6,"2013-10-06",0.043
6,"2013-10-09",0.107
6,"2013-10-11",0.079
6,"2013-10-14",0.041
6,"2013-10-17",0.078
6,"2013-10-19",0.044
6,"2013-10-21",0.054
6,"2013-10-24",0.059
6,"2013-10-27",0.03
6,"2013-10-30",0.053
6,"2013-11-01",0.029
6,"2013-11-04",0.037
6,"2013-11-07",0.067
6,"2013-11-10",0.065
6,"2013-11-13",0.079
6,"2013-11-15",0.032
6,"2013-11-17",0.025
6,"2013-11-20",0.023
6,"2013-11-23",0.028
6,"2013-11-26",0.062
6,"2013-11-28",0.019
6,"2013-12-01",0.018
6,"2013-12-04",0.077
6,"2013-12-06",0.042
6,"2013-12-08",0.028
6,"2013-12-11",0.073
6,"2013-12-14",0.046
6,"2013-12-17",0.08
6,"2013-12-19",0.026
6,"2013-12-22",0.029
6,"2013-12-25",0.08
6,"2013-12-28",0.049
6,"2013-12-30",0.058
6,"2013-01-04",0.116
6,"2013-01-07",0.106
6,"2013-01-10",0.139
6,"2013-01-13",0.052
6,"2013-01-16",0.056
6,"2013-01-19",0.026
6,"2013-01-22",0.05
6,"2013-01-25",0.006
6,"2013-01-28",0.083
6,"2013-01-31",0.043
6,"2013-02-03",0.049
6,"2013-02-06",0.048
6,"2013-02-09",0.033
6,"2013-02-12",0.058
6,"2013-02-15",0.047
6,"2013-02-18",0.033
6,"2013-02-21",0.077
6,"2013-02-24",0.037
6,"2013-02-27",0.072
6,"2013-03-02",0.045
6,"2013-03-05",0.102
6,"2013-03-08",0.067
6,"2013-03-11",0.072
6,"2013-03-14",0.112
6,"2013-03-17",0.018
6,"2013-03-20",0.074
6,"2013-03-23",0.038
6,"2013-03-26",0.056
6,"2013-03-29",0.055
6,"2013-04-01",0.126
6,"2013-04-04",0.202
6,"2013-04-07",0.055
6,"2013-04-10",0.067
6,"2013-04-13",0.016
6,"2013-04-16",0.32
6,"2013-04-19",0.077
6,"2013-04-22",0.068
6,"2013-04-25",0.038
6,"2013-04-28",0.015
6,"2013-05-01",0.03
6,"2013-05-04",0.031
6,"2013-05-07",0.043
6,"2013-05-10",0.051
6,"2013-05-13",0.079
6,"2013-05-16",0.037
6,"2013-05-19",0.024
6,"2013-05-22",0.07
6,"2013-05-25",0.032
6,"2013-05-28",0.064
6,"2013-05-31",0.057
6,"2013-06-03",0.033
6,"2013-06-06",0.053
6,"2013-06-09",0.019
6,"2013-06-12",0.038
6,"2013-06-15",0.04
6,"2013-06-18",0.057
6,"2013-06-21",0.052
6,"2013-06-24",0.072
6,"2013-06-27",0.085
6,"2013-06-30",0.036
6,"2013-07-03",0.062
6,"2013-07-06",0.049
6,"2013-07-09",0.08
6,"2013-07-12",0.065
6,"2013-07-15",0.104
6,"2013-07-18",0.087
6,"2013-07-21",0.016
6,"2013-07-24",0.103
6,"2013-07-27",0.083
6,"2013-07-30",0.086
6,"2013-08-02",0.089
6,"2013-08-05",0.061
6,"2013-08-08",0.138
6,"2013-08-11",0.044
6,"2013-08-14",0.079
6,"2013-08-17",0.07
6,"2013-08-20",0.088
6,"2013-08-23",0.087
6,"2013-08-26",0.092
6,"2013-08-29",0.11
6,"2013-09-01",0.082
6,"2013-09-04",0.105
6,"2013-09-07",0.093
6,"2013-09-10",0.095
6,"2013-09-13",0.101
6,"2013-09-16",0.131
6,"2013-09-19",0.129
6,"2013-09-22",0.054
6,"2013-09-25",0.056
6,"2013-09-28",0.073
6,"2013-10-01",0.035
6,"2013-10-04",0.056
6,"2013-10-07",0.057
6,"2013-10-10",0.041
6,"2013-10-13",0.02
6,"2013-10-16",0.051
6,"2013-10-19",0.045
6,"2013-10-22",0.067
6,"2013-10-25",0.039
6,"2013-10-28",0.136
6,"2013-10-31",0.05
6,"2013-11-03",0.026
6,"2013-11-06",0.059
6,"2013-11-09",0.049
6,"2013-11-12",0.247
6,"2013-11-15",0.033
6,"2013-11-18",0.039
6,"2013-11-21",0.073
6,"2013-11-24",0.03
6,"2013-11-27",0.06
6,"2013-11-30",0.02
6,"2013-12-03",0.1
6,"2013-12-06",0.038
6,"2013-12-09",0.077
6,"2013-12-12",0.056
6,"2013-12-15",0.047
6,"2013-12-18",0.051
6,"2013-12-21",0.035
6,"2013-12-24",0.026
6,"2013-12-27",0.108
6,"2013-12-30",0.052
6,"2013-01-02",0.072
6,"2013-01-04",0.103
6,"2013-01-06",0.111
6,"2013-01-09",0.075
6,"2013-01-12",0.043
6,"2013-01-15",0.042
6,"2013-01-17",0.056
6,"2013-01-21",0.078
6,"2013-01-24",0.019
6,"2013-01-27",0.038
6,"2013-01-29",0.032
6,"2013-02-01",0.07
6,"2013-02-04",0.076
6,"2013-02-07",0.067
6,"2013-02-09",0.032
6,"2013-02-11",0.123
6,"2013-02-14",0.077
6,"2013-02-17",0.029
6,"2013-02-20",0.377
6,"2013-02-23",0.031
6,"2013-02-25",0.098
6,"2013-02-28",0.105
6,"2013-03-03",0.034
6,"2013-03-05",0.109
6,"2013-03-07",0.076
6,"2013-03-10",0.056
6,"2013-03-13",0.126
6,"2013-03-16",0.05
6,"2013-03-19",0.13
6,"2013-03-21",0.128
6,"2013-03-24",0.059
6,"2013-03-27",0.076
6,"2013-03-29",0.048
6,"2013-03-31",0.065
6,"2013-04-03",0.085
6,"2013-04-06",0.071
6,"2013-04-09",0.151
6,"2013-04-12",0.076
6,"2013-04-15",0.039
6,"2013-04-17",1.582
6,"2013-04-20",0.059
6,"2013-04-22",0.062
6,"2013-04-24",0.052
6,"2013-04-27",0.023
6,"2013-04-30",0.021
6,"2013-05-03",0.059
6,"2013-05-05",0.072
6,"2013-05-09",0.042
6,"2013-05-12",0.023
6,"2013-05-15",0.041
6,"2013-05-17",0.061
6,"2013-05-20",0.044
6,"2013-05-23",0.066
6,"2013-05-26",0.031
6,"2013-05-28",0.063
6,"2013-05-30",0.044
6,"2013-06-01",0.058
6,"2013-06-04",0.041
6,"2013-06-07",0.038
6,"2013-06-09",0.019
6,"2013-06-11",0.047
6,"2013-06-14",0.039
6,"2013-06-17",0.087
6,"2013-06-20",0.074
6,"2013-06-22",0.031
6,"2013-06-25",0.124
6,"2013-06-28",0.138
6,"2013-07-01",0.058
6,"2013-07-03",0.055
6,"2013-07-05",0.061
6,"2013-07-08",0.105
6,"2013-07-11",0.043
6,"2013-07-14",0.033
6,"2013-07-16",0.078
6,"2013-07-19",0.083
6,"2013-07-22",0.091
6,"2013-07-25",0.079
6,"2013-07-27",0.075
6,"2013-07-29",0.075
6,"2013-08-01",0.135
6,"2013-08-04",0.081
6,"2013-08-07",0.086
6,"2013-08-09",0.08
6,"2013-08-12",0.086
6,"2013-08-15",0.07
6,"2013-08-18",0.029
6,"2013-08-20",0.086
6,"2013-08-22",0.091
6,"2013-08-25",0.042
6,"2013-08-28",0.156
6,"2013-08-31",0.103
6,"2013-09-03",0.098
6,"2013-09-05",0.121
6,"2013-09-08",0.044
6,"2013-09-11",0.144
6,"2013-09-13",0.099
6,"2013-09-15",0.054
6,"2013-09-18",0.129
6,"2013-09-21",0.093
6,"2013-09-24",0.102
6,"2013-09-26",0.349
6,"2013-09-29",0.052
6,"2013-10-02",0.047
6,"2013-10-05",0.046
6,"2013-10-08",0.052
6,"2013-10-10",0.043
6,"2013-10-12",0.023
6,"2013-10-15",0.05
6,"2013-10-18",0.042
6,"2013-10-20",0.018
6,"2013-10-23",0.059
6,"2013-10-26",0.031
6,"2013-10-29",0.079
6,"2013-10-31",0.04
6,"2013-11-02",0.075
6,"2013-11-05",0.053
6,"2013-11-08",0.049
6,"2013-11-11",0.101
6,"2013-11-14",0.081
6,"2013-11-16",0.022
6,"2013-11-19",0.065
6,"2013-11-22",0.046
6,"2013-11-25",0.08
6,"2013-11-27",0.052
6,"2013-11-29",0.014
6,"2013-12-02",0.082
6,"2013-12-05",0.049
6,"2013-12-07",0.022
6,"2013-12-10",0.049
6,"2013-12-13",0.045
6,"2013-12-16",0.067
6,"2013-12-18",0.044
6,"2013-12-20",0.028
6,"2013-12-23",0.043
6,"2013-12-26",0.082
6,"2013-12-29",0.034
6,"2013-12-31",0.039
6,"2013-01-01",0.027
6,"2013-01-04",0.029
6,"2013-01-07",0.029
6,"2013-01-10",0.016
6,"2013-01-13",0.012
6,"2013-01-16",0.032
6,"2013-01-19",0.016
6,"2013-01-22",0.026
6,"2013-01-25",0.005
6,"2013-01-28",0.012
6,"2013-01-31",0.029
6,"2013-02-03",0.018
6,"2013-02-06",0.013
6,"2013-02-09",0.015
6,"2013-02-12",0.021
6,"2013-02-15",0.034
6,"2013-02-18",0.012
6,"2013-02-21",0.016
6,"2013-02-24",0.013
6,"2013-02-27",0.03
6,"2013-03-02",0.016
6,"2013-03-05",0.019
6,"2013-03-08",0.013
6,"2013-03-11",0.02
6,"2013-03-14",0.025
6,"2013-03-17",0.012
6,"2013-03-20",0.021
6,"2013-03-23",0.014
6,"2013-03-26",0.02
6,"2013-03-29",0.023
6,"2013-04-01",0.02
6,"2013-04-04",0.02
6,"2013-04-07",0.013
6,"2013-04-10",0.028
6,"2013-04-13",0.007
6,"2013-04-16",0.02
6,"2013-04-19",0.017
6,"2013-04-22",0.014
6,"2013-04-25",0.013
6,"2013-04-28",0.014
6,"2013-05-01",0.012
6,"2013-05-04",0.012
6,"2013-05-07",0.018
6,"2013-05-10",0.019
6,"2013-05-13",0.029
6,"2013-05-16",0.01
6,"2013-05-19",0.013
6,"2013-05-22",0.016
6,"2013-05-25",0.009
6,"2013-05-28",0.017
6,"2013-05-31",0.014
6,"2013-06-06",0.011
6,"2013-06-09",0.01
6,"2013-06-12",0.013
6,"2013-06-15",0.01
6,"2013-06-18",0.022
6,"2013-06-21",0.019
6,"2013-06-24",0.021
6,"2013-06-27",0.019
6,"2013-06-30",0.011
6,"2013-07-03",0.016
6,"2013-07-06",0.009
6,"2013-07-09",0.016
6,"2013-07-12",0.016
6,"2013-07-15",0.016
6,"2013-07-18",0.018
6,"2013-07-21",0.008
6,"2013-07-24",0.015
6,"2013-07-27",0.014
6,"2013-07-30",0.008
6,"2013-08-02",0.013
6,"2013-08-05",0.015
6,"2013-08-08",0.015
6,"2013-08-11",0.031
6,"2013-08-14",0.02
6,"2013-08-17",0.019
6,"2013-08-20",0.014
6,"2013-08-29",0.028
6,"2013-09-01",0.014
6,"2013-09-04",0.029
6,"2013-09-07",0.025
6,"2013-09-10",0.019
6,"2013-09-13",0.024
6,"2013-09-16",0.019
6,"2013-09-19",0.017
6,"2013-09-22",0.015
6,"2013-09-25",0.011
6,"2013-09-28",0.018
6,"2013-10-01",0.011
6,"2013-10-04",0.017
6,"2013-10-07",0.015
6,"2013-10-10",0.014
6,"2013-10-13",0.007
6,"2013-10-19",0.02
6,"2013-10-22",0.014
6,"2013-10-25",0.021
6,"2013-10-28",0.023
6,"2013-10-31",0.011
6,"2013-11-03",0.007
6,"2013-11-06",0.014
6,"2013-11-09",0.013
6,"2013-11-12",0.036
6,"2013-11-18",0.011
6,"2013-11-21",0.015
6,"2013-11-24",0.009
6,"2013-11-27",0.017
6,"2013-11-30",0.016
6,"2013-12-03",0.022
6,"2013-12-06",0.012
6,"2013-12-10",0.019
6,"2013-12-12",0.018
6,"2013-12-15",0.014
6,"2013-12-18",0.021
6,"2013-12-21",0.013
6,"2013-12-24",0.018
6,"2013-12-27",0.027
6,"2013-12-30",0.023
6,"2013-01-04",0.008
6,"2013-01-10",0.002
6,"2013-01-16",0.013
6,"2013-01-22",0.011
6,"2013-01-28",0.001
6,"2013-02-03",0.003
6,"2013-02-09",0.003
6,"2013-02-15",0.009
6,"2013-02-21",0.004
6,"2013-03-05",0.005
6,"2013-03-11",0.007
6,"2013-03-17",0.004
6,"2013-03-23",0.005
6,"2013-03-29",0.005
6,"2013-04-04",0.007
6,"2013-04-10",0.007
6,"2013-04-16",0.007
6,"2013-04-22",0.004
6,"2013-04-28",0.004
6,"2013-05-04",0.003
6,"2013-05-10",0.004
6,"2013-05-16",0.002
6,"2013-05-22",0.003
6,"2013-05-28",0.003
6,"2013-06-03",0.004
6,"2013-06-09",0.004
6,"2013-06-15",0.004
6,"2013-06-21",0.004
6,"2013-06-27",0.005
6,"2013-07-03",0.009
6,"2013-07-09",0.007
6,"2013-07-15",0.006
6,"2013-07-27",0.005
6,"2013-08-02",0.005
6,"2013-08-08",0.007
6,"2013-08-14",0.005
6,"2013-08-20",0.008
6,"2013-08-26",0.011
6,"2013-09-01",0.004
6,"2013-09-07",0.009
6,"2013-09-13",0.009
6,"2013-09-19",0.006
6,"2013-09-25",0.005
6,"2013-10-01",0.007
6,"2013-10-07",0.011
6,"2013-10-13",0.003
6,"2013-10-19",0.011
6,"2013-10-31",0.008
6,"2013-11-12",0.026
6,"2013-11-19",0.007
6,"2013-11-24",0.007
6,"2013-11-30",0.008
6,"2013-12-06",0.005
6,"2013-12-12",0.009
6,"2013-12-18",0.021
6,"2013-12-24",0.007
6,"2013-12-30",0.012
6,"2013-01-04",0.0091
6,"2013-01-16",0.0087
6,"2013-01-28",0.0017
6,"2013-02-09",0.0028
6,"2013-02-21",0.0033
6,"2013-04-10",0.0041
6,"2013-04-22",0.0029
6,"2013-05-04",0.0028
6,"2013-05-16",0.0021
6,"2013-05-28",0.0019
6,"2013-06-09",0.0016
6,"2013-06-21",0.0044
6,"2013-07-03",0.0015
6,"2013-07-15",5e-04
6,"2013-07-27",5e-04
6,"2013-08-08",0.0013
6,"2013-08-26",5e-04
6,"2013-09-01",5e-04
6,"2013-09-13",0.0037
6,"2013-09-25",0.0015
6,"2013-01-04",0.007
6,"2013-01-10",0.002
6,"2013-01-16",0.008
6,"2013-01-22",0.01
6,"2013-01-28",0.001
6,"2013-02-03",0.002
6,"2013-02-09",0.002
6,"2013-02-15",0.009
6,"2013-02-21",0.003
6,"2013-02-27",0.006
6,"2013-03-05",0.003
6,"2013-03-11",0.008
6,"2013-03-17",0.002
6,"2013-03-23",0.003
6,"2013-03-29",0.003
6,"2013-04-16",0.005
6,"2013-04-22",0.004
6,"2013-04-28",0.002
6,"2013-05-04",0.003
6,"2013-05-10",0.004
6,"2013-05-16",0.002
6,"2013-05-22",0.002
6,"2013-05-28",0.006
6,"2013-06-03",0.004
6,"2013-06-09",0.003
6,"2013-06-15",0.003
6,"2013-06-21",0.005
6,"2013-06-27",0.003
6,"2013-07-03",0.004
6,"2013-07-09",0.004
6,"2013-07-15",0.002
6,"2013-07-21",0.004
6,"2013-07-27",0.002
6,"2013-08-02",0.008
6,"2013-08-08",0.006
6,"2013-08-14",0.002
6,"2013-08-20",0.008
6,"2013-08-26",0.005
6,"2013-09-01",0.002
6,"2013-09-07",0.006
6,"2013-09-13",0.007
6,"2013-09-19",0.004
6,"2013-09-25",0.004
6,"2013-10-01",0.004
6,"2013-01-04",0.008
6,"2013-01-10",0.005
6,"2013-01-16",0.011
6,"2013-01-22",0.011
6,"2013-01-28",0.001
6,"2013-02-03",0.003
6,"2013-02-09",0.002
6,"2013-02-15",0.012
6,"2013-02-21",0.003
6,"2013-02-27",0.007
6,"2013-03-05",0.003
6,"2013-03-11",0.007
6,"2013-03-17",0.003
6,"2013-03-23",0.003
6,"2013-03-29",0.003
6,"2013-04-17",0.002
6,"2013-04-22",0.004
6,"2013-04-28",0.002
6,"2013-05-04",0.002
6,"2013-05-10",0.006
6,"2013-05-16",0.002
6,"2013-05-22",0.002
6,"2013-05-28",0.004
6,"2013-06-03",0.003
6,"2013-06-09",0.003
6,"2013-06-21",0.003
6,"2013-06-27",0.003
6,"2013-07-03",0.004
6,"2013-07-15",0.002
6,"2013-07-21",0.004
6,"2013-07-27",0.003
6,"2013-08-02",0.008
6,"2013-08-08",0.006
6,"2013-08-14",0.003
6,"2013-08-20",0.007
6,"2013-08-26",0.006
6,"2013-09-01",0.001
6,"2013-09-07",0.004
6,"2013-09-13",0.008
6,"2013-09-19",0.005
6,"2013-09-25",0.003
6,"2013-01-04",0.006
6,"2013-01-10",0.002
6,"2013-01-16",0.01
6,"2013-01-22",0.012
6,"2013-01-28",0.001
6,"2013-02-03",0.004
6,"2013-02-09",0.002
6,"2013-02-15",0.01
6,"2013-02-21",0.003
6,"2013-02-27",0.007
6,"2013-03-05",0.003
6,"2013-03-11",0.004
6,"2013-03-17",0.002
6,"2013-03-29",0.006
6,"2013-04-04",0.006
6,"2013-04-10",0.009
6,"2013-04-16",0.01
6,"2013-04-22",0.007
6,"2013-04-28",0.003
6,"2013-05-04",0.005
6,"2013-05-10",0.005
6,"2013-05-16",0.003
6,"2013-05-22",0.005
6,"2013-05-28",0.006
6,"2013-06-03",0.006
6,"2013-06-09",0.004
6,"2013-06-15",0.002
6,"2013-06-21",0.005
6,"2013-06-27",0.009
6,"2013-07-03",0.009
6,"2013-07-09",0.018
6,"2013-07-15",0.006
6,"2013-07-21",0.001
6,"2013-07-27",0.003
6,"2013-08-02",0.017
6,"2013-08-08",0.01
6,"2013-08-14",0.009
6,"2013-08-20",0.007
6,"2013-08-26",0.01
6,"2013-09-01",0.003
6,"2013-09-13",0.006
6,"2013-09-19",0.007
6,"2013-09-25",0.007
6,"2013-10-01",0.004
6,"2013-10-07",0.008
6,"2013-10-13",0.002
6,"2013-10-19",0.005
6,"2013-10-25",0.005
6,"2013-10-31",0.01
6,"2013-11-06",0.009
6,"2013-11-12",0.011
6,"2013-11-18",0.003
6,"2013-11-30",0.01
6,"2013-12-06",0.004
6,"2013-12-12",0.009
6,"2013-12-18",0.005
6,"2013-12-24",0.028
6,"2013-12-30",0.01
6,"2013-01-04",0.004
6,"2013-01-10",0.001
6,"2013-01-16",0.007
6,"2013-01-22",0.007
6,"2013-01-28",0
6,"2013-02-03",0
6,"2013-02-09",0.003
6,"2013-02-15",0.006
6,"2013-03-05",0
6,"2013-03-17",0.002
6,"2013-03-23",0.004
6,"2013-03-29",0
6,"2013-04-04",0
6,"2013-04-16",0.003
6,"2013-04-28",0.001
6,"2013-05-04",0.002
6,"2013-05-22",0
6,"2013-05-28",0.001
6,"2013-06-03",0.001
6,"2013-06-09",0
6,"2013-06-15",0
6,"2013-06-21",0.002
6,"2013-06-27",0.001
6,"2013-07-09",0.005
6,"2013-07-15",0.006
6,"2013-07-21",0.004
6,"2013-07-27",0
6,"2013-08-08",0
6,"2013-08-14",0.001
6,"2013-08-20",0
6,"2013-08-26",0.006
6,"2013-09-01",0
6,"2013-09-07",0.006
6,"2013-09-19",0.002
6,"2013-09-25",0.001
6,"2013-10-01",0.006
6,"2013-10-07",0.005
6,"2013-10-13",0.001
6,"2013-10-19",0.003
6,"2013-10-25",0.001
6,"2013-10-31",0.002
6,"2013-11-06",0.002
6,"2013-11-12",0.006
6,"2013-11-18",0.002
6,"2013-11-24",0.001
6,"2013-11-30",0.003
6,"2013-12-06",0.004
6,"2013-12-12",0.005
6,"2013-12-18",0.004
6,"2013-12-30",0.005
6,"2013-01-04",0.004
6,"2013-01-16",0.0026
6,"2013-01-28",0.0042
6,"2013-02-09",0.0019
6,"2013-02-21",0.0015
6,"2013-04-10",0.0024
6,"2013-04-22",0.0038
6,"2013-05-04",0.0032
6,"2013-05-16",0.0012
6,"2013-05-28",5e-04
6,"2013-06-09",0.0025
6,"2013-06-21",0.0019
6,"2013-07-03",5e-04
6,"2013-07-15",5e-04
6,"2013-07-27",5e-04
6,"2013-08-08",5e-04
6,"2013-08-20",5e-04
6,"2013-09-04",5e-04
6,"2013-09-13",5e-04
6,"2013-09-27",5e-04
6,"2013-10-19",0.0036
6,"2013-10-31",0.0019
6,"2013-11-12",0.0028
6,"2013-11-24",5e-04
6,"2013-12-06",0.0014
6,"2013-12-18",0.0041
6,"2013-12-30",0.0029
6,"2013-01-04",0.004
6,"2013-01-10",0.002
6,"2013-01-16",0.006
6,"2013-01-22",0.006
6,"2013-01-28",0.001
6,"2013-02-03",0.001
6,"2013-02-09",0
6,"2013-02-15",0.001
6,"2013-02-21",0
6,"2013-02-27",0.005
6,"2013-03-06",0.001
6,"2013-03-11",0.003
6,"2013-03-17",0.003
6,"2013-03-23",0.005
6,"2013-03-29",0.004
6,"2013-04-04",0.001
6,"2013-04-10",0.003
6,"2013-04-16",0.003
6,"2013-04-22",0.004
6,"2013-04-28",0.006
6,"2013-05-04",0.009
6,"2013-05-10",0.006
6,"2013-05-16",0.004
6,"2013-05-22",0.004
6,"2013-05-28",0.003
6,"2013-06-03",0.004
6,"2013-06-09",0.007
6,"2013-06-15",0.005
6,"2013-06-21",0.004
6,"2013-06-27",0.003
6,"2013-07-03",0.008
6,"2013-07-09",0.007
6,"2013-07-15",0.003
6,"2013-07-21",0.004
6,"2013-07-27",0.004
6,"2013-08-02",0.009
6,"2013-08-08",0.006
6,"2013-08-14",0.004
6,"2013-08-20",0.007
6,"2013-08-26",0.005
6,"2013-09-01",0.002
6,"2013-09-07",0.007
6,"2013-09-13",0.007
6,"2013-09-19",0.008
6,"2013-09-25",0.005
6,"2013-10-01",0.01
6,"2013-10-07",0.007
6,"2013-10-13",0.002
6,"2013-10-19",0.005
6,"2013-10-25",0.005
6,"2013-10-31",0.004
6,"2013-11-06",0.002
6,"2013-11-12",0.014
6,"2013-11-18",0.004
6,"2013-11-24",0.003
6,"2013-11-30",0.004
6,"2013-12-06",0.004
6,"2013-12-12",0.008
6,"2013-12-18",0.01
6,"2013-12-24",0.001
6,"2013-12-30",0.004
6,"2013-01-04",0.002
6,"2013-01-10",0.002
6,"2013-01-16",0.005
6,"2013-01-22",0.006
6,"2013-01-28",0.001
6,"2013-02-09",0.001
6,"2013-02-15",0.001
6,"2013-02-21",0.001
6,"2013-02-27",0.004
6,"2013-03-05",0.003
6,"2013-03-11",0.003
6,"2013-03-17",0.003
6,"2013-03-23",0.005
6,"2013-03-29",0.004
6,"2013-04-04",0.002
6,"2013-04-10",0.003
6,"2013-04-22",0.004
6,"2013-04-28",0.006
6,"2013-05-04",0.007
6,"2013-05-10",0.004
6,"2013-05-16",0.003
6,"2013-05-22",0.003
6,"2013-05-28",0.003
6,"2013-06-03",0.003
6,"2013-06-09",0.002
6,"2013-06-15",0.005
6,"2013-06-21",0.004
6,"2013-06-27",0.004
6,"2013-07-03",0.006
6,"2013-07-15",0.004
6,"2013-07-21",0.004
6,"2013-07-27",0.004
6,"2013-08-02",0.004
6,"2013-08-08",0.005
6,"2013-08-14",0.005
6,"2013-08-20",0.006
6,"2013-08-26",0.004
6,"2013-09-01",0.003
6,"2013-09-07",0.005
6,"2013-09-13",0.007
6,"2013-09-19",0.006
6,"2013-10-01",0.008
6,"2013-10-07",0.007
6,"2013-10-19",0.005
6,"2013-10-25",0.006
6,"2013-10-31",0.004
6,"2013-11-06",0.003
6,"2013-11-18",0.005
6,"2013-11-24",0.002
6,"2013-11-30",0.004
6,"2013-12-06",0.005
6,"2013-12-12",0.006
6,"2013-12-18",0.007
6,"2013-12-24",0.005
6,"2013-12-30",0.004
6,"2013-01-04",0.0058
6,"2013-01-16",0.0025
6,"2013-01-28",0.0036
6,"2013-02-09",0.0017
6,"2013-02-21",0.0048
6,"2013-04-10",0.0055
6,"2013-05-08",0.0017
6,"2013-05-16",0.0031
6,"2013-05-28",0.0028
6,"2013-06-03",0.0047
6,"2013-06-09",0.0049
6,"2013-06-15",0.0065
6,"2013-06-21",0.0066
6,"2013-07-03",0.008
6,"2013-07-15",0.0049
6,"2013-07-27",0.0055
6,"2013-08-08",0.0048
6,"2013-08-20",0.0048
6,"2013-09-01",0.0011
6,"2013-09-13",0.0077
6,"2013-09-25",0.0044
6,"2013-10-07",0.0093
6,"2013-10-19",0.018
6,"2013-10-31",0.0071
6,"2013-11-12",0.023
6,"2013-11-24",5e-04
6,"2013-12-06",0.0056
6,"2013-12-18",0.011
6,"2013-12-30",0.0099
6,"2013-01-04",0.006
6,"2013-01-10",0.003
6,"2013-01-16",0.004
6,"2013-01-22",0.011
6,"2013-01-28",0.001
6,"2013-02-03",0.001
6,"2013-02-09",0
6,"2013-02-15",0.003
6,"2013-02-21",0.003
6,"2013-02-27",0.006
6,"2013-03-05",0.004
6,"2013-03-11",0.007
6,"2013-03-17",0.005
6,"2013-03-23",0.005
6,"2013-03-29",0.004
6,"2013-04-04",0.003
6,"2013-04-10",0.002
6,"2013-04-16",0.003
6,"2013-04-22",0.003
6,"2013-04-28",0.004
6,"2013-05-04",0.009
6,"2013-05-10",0.003
6,"2013-05-16",0.002
6,"2013-05-22",0.003
6,"2013-05-28",0.002
6,"2013-06-03",0.004
6,"2013-06-09",0.004
6,"2013-06-15",0.004
6,"2013-06-21",0.006
6,"2013-06-27",0.008
6,"2013-07-03",0.007
6,"2013-07-09",0.012
6,"2013-07-15",0.007
6,"2013-07-21",0.004
6,"2013-07-27",0.004
6,"2013-08-02",0.005
6,"2013-08-08",0.006
6,"2013-08-14",0.005
6,"2013-08-20",0.006
6,"2013-09-01",0.002
6,"2013-09-07",0.006
6,"2013-09-13",0.011
6,"2013-09-19",0.008
6,"2013-09-25",0.006
6,"2013-10-01",0.01
6,"2013-10-07",0.009
6,"2013-10-13",0.003
6,"2013-10-19",0.019
6,"2013-10-25",0.01
6,"2013-10-31",0.008
6,"2013-11-06",0.003
6,"2013-11-12",0.022
6,"2013-11-18",0.007
6,"2013-11-24",0.002
6,"2013-11-30",0.008
6,"2013-12-06",0.006
6,"2013-12-12",0.014
6,"2013-12-18",0.009
6,"2013-12-24",0.004
6,"2013-12-30",0.009
6,"2013-01-04",0.005
6,"2013-01-10",0.006
6,"2013-01-16",0.006
6,"2013-01-22",0
6,"2013-01-28",0.001
6,"2013-02-03",0.005
6,"2013-02-09",0
6,"2013-02-15",0.003
6,"2013-02-21",0.003
6,"2013-02-27",0.004
6,"2013-03-05",0.002
6,"2013-03-11",0.004
6,"2013-03-17",0
6,"2013-03-23",0.001
6,"2013-03-29",0.003
6,"2013-04-04",0
6,"2013-04-10",0
6,"2013-04-16",0
6,"2013-04-22",0.003
6,"2013-04-28",0
6,"2013-05-04",0.003
6,"2013-05-10",0
6,"2013-05-16",0.001
6,"2013-05-22",0
6,"2013-05-28",0
6,"2013-06-03",0.001
6,"2013-06-09",0.001
6,"2013-06-15",0.001
6,"2013-06-21",0
6,"2013-06-27",0.001
6,"2013-07-03",0.001
6,"2013-07-09",0.001
6,"2013-07-15",0.001
6,"2013-07-21",0
6,"2013-07-27",0.001
6,"2013-08-02",0.001
6,"2013-08-08",0
6,"2013-08-14",0.001
6,"2013-08-20",0.001
6,"2013-08-26",0
6,"2013-09-01",0.001
6,"2013-09-07",0
6,"2013-09-13",0.001
6,"2013-09-19",0.002
6,"2013-09-25",0.001
6,"2013-10-01",0.001
6,"2013-10-07",0.003
6,"2013-10-13",0.003
6,"2013-10-19",0.005
6,"2013-10-25",0.003
6,"2013-10-31",0.002
6,"2013-11-06",0.004
6,"2013-11-12",0.005
6,"2013-11-18",0.002
6,"2013-11-24",0.004
6,"2013-11-30",0.004
6,"2013-12-06",0.002
6,"2013-12-12",0.004
